 town,name,drg,grant_name,grant_type,pay1990,pay1991,pay1992,pay1993,pay1994,pay1995,pay1996,pay1997,pay1998,pay1999,pay2000,pay2001,pay2002,pay2003,pay2004,pay2005,pay2006,pay2007,pay2008,pay2009,pay2010,pay2011,pay2012,pay2013,pay2014,
242,Education Connection     ,,Birth To Three-Early Childhood,State,30000.0000,0.0000,134904.0000,214765.0000,856919.0000,1282028.0000,1153211.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
242,Education Connection     ,,Child Nutrition State Match,State,0.0000,0.0000,3116.0000,2701.0000,4399.0000,4991.0000,4580.0000,4700.0000,4622.0000,3805.0000,3722.0000,3662.0000,4417.0000,4390.0000,4204.0000,3613.0000,3523.0000,3613.0000,3580.0000,3747.0000,3577.0000,3583.0000,3484.0000,3302.0000,0.0000,
242,Education Connection     ,,Family Resource Center Program,State,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,14003.0000,54747.0000,100000.0000,301624.0000,200000.0000,200000.0000,200000.0000,172342.0000,155949.0000,204500.0000,204500.0000,204500.0000,204800.0000,194400.0000,199738.0000,221488.0000,193314.0000,271881.0000,209000.0000,
242,Education Connection     ,,Head Start,State,0.0000,0.0000,0.0000,53109.0000,52591.0000,58942.0000,59884.0000,59532.0000,109865.0000,109865.0000,128270.0000,112787.0000,108519.0000,105457.0000,96986.0000,96986.0000,96986.0000,96986.0000,96986.0000,92137.0000,92137.0000,96986.0000,96986.0000,92137.0000,92137.0000,
242,Education Connection     ,,Head Start Link,State,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,32500.0000,30875.0000,30875.0000,30875.0000,24375.0000,23156.0000,32660.0000,
242,Education Connection     ,,Healthy Foods Initiative,State,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8272.0000,7782.0000,7809.0000,7572.0000,7172.0000,0.0000,
242,Education Connection     ,,Hold Harmless,State,14862.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
242,Education Connection     ,,Innovative Teacher Training,State,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1250000.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
242,Education Connection     ,,Institute For Teaching And Learning,State,1559994.0000,1131000.0000,432946.0000,72489.0000,58646.0000,47500.0000,143000.0000,90000.0000,90000.0000,16000.0000,30000.0000,17000.0000,7333.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
242,Education Connection     ,,Interdistrict Cooperative,State,78147.0000,57034.0000,58658.0000,0.0000,60905.0000,152591.0000,240447.0000,274331.0000,613679.0000,603498.0000,661178.0000,754539.0000,689950.0000,680264.0000,1177986.0000,1147986.0000,1351298.0000,941878.0000,1417703.0000,1394708.0000,1261666.0000,914605.0000,1030062.0000,908292.0000,1517870.0000,
242,Education Connection     ,,Other State Grants,State,0.0000,50000.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7842.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12000.0000,12000.0000,51078.0000,91445.0000,126659.0000,40789.0000,
242,Education Connection     ,,Preschool Quality Initiative,State,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,27833.0000,31000.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
242,Education Connection     ,,Professional Development,State,1000.0000,1000.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
242,Education Connection     ,,Regional Education Service Centers,State,123342.0000,122625.0000,121087.0000,119512.0000,118774.0000,209455.0000,208312.0000,207715.0000,257223.0000,305858.0000,261994.0000,255858.0000,265015.0000,219314.0000,171270.0000,205858.0000,205858.0000,205858.0000,205858.0000,205858.0000,205858.0000,154035.0000,150152.0000,144072.0000,124463.0000,
242,Education Connection     ,,RESC Leases,State,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,49335.0000,52092.0000,67835.0000,113000.0000,135031.0000,108669.0000,100874.0000,79944.0000,74726.0000,87421.0000,88640.0000,62781.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
242,Education Connection     ,,Schl Rdy QE/Early Learng Dev Stds,State,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,47850.0000,0.0000,
242,Education Connection     ,,School Building Projects,State,0.0000,36589.0000,9955.0000,33312.0000,20634.0000,15037.0000,14144.0000,14520.0000,0.0000,397000.0000,1287198.0000,116607.0000,0.0000,760.0000,0.0000,52398.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
242,Education Connection     ,,School To Career Opportunities,State,0.0000,0.0000,0.0000,0.0000,0.0000,16667.0000,0.0000,31250.0000,0.0000,6250.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
242,Education Connection     ,,Sp. Ed. - Regular,State,88256.0000,24125.0000,24523.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
242,Education Connection     ,,State Accountability Funds,State,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,62500.0000,0.0000,0.0000,
242,Education Connection     ,,State Funds For Tech Infrastructure,State,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,91764.0000,0.0000,0.0000,0.0000,0.0000,96624.0000,0.0000,97693.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
242,Education Connection     ,,Summer School Incentive,State,48556.0000,60786.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
242,Education Connection     ,,Teacher Standards Implementation,State,458245.0000,670679.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
243,C E S                    ,,Adult Education,Federal,30500.0000,56000.0000,48839.0000,17000.0000,111357.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
243,C E S                    ,,ARRA Ed Technology (Title IID) ,Federal,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2563.0000,113331.0000,0.0000,11961.0000,0.0000,
243,C E S                    ,,ARRA Title I Improving Basic Pgms ,Federal,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,81130.0000,0.0000,0.0000,0.0000,0.0000,
243,C E S                    ,,Birth To Three,Federal,0.0000,0.0000,0.0000,0.0000,0.0000,1553939.0000,1515946.0000,-113064.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
243,C E S                    ,,Carl D Perkins Voc. & Tech. Educ.,Federal,0.0000,0.0000,24617.0000,29618.0000,190037.0000,26603.0000,27679.0000,60759.0000,68440.0000,164534.0000,43707.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
243,C E S                    ,,Comprehensive School Reform,Federal,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,53635.0000,53635.0000,68635.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
243,C E S                    ,,Goals 2000,Federal,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,18410.0000,10590.0000,15000.0000,99500.0000,17250.0000,117750.0000,25000.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
243,C E S                    ,,IDEA Part B,Federal,97168.0000,126578.0000,135571.0000,144609.0000,0.0000,0.0000,0.0000,135856.0000,0.0000,86848.0000,50602.0000,-50602.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
243,C E S                    ,,Job Training Partnership Act,Federal,30110.0000,40165.0000,0.0000,0.0000,255137.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
243,C E S                    ,,Learn And Serve America,Federal,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,50000.0000,50000.0000,50000.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
243,C E S                    ,,Other Federal Grants,Federal,0.0000,76000.0000,18750.0000,145664.0000,152005.0000,175681.0000,169152.0000,159710.0000,8475.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10000.0000,50000.0000,50908.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
243,C E S                    ,,Preschool Grants Program,Federal,62176.0000,88722.0000,95275.0000,100869.0000,105869.0000,120869.0000,120869.0000,128678.0000,118678.0000,10000.0000,0.0000,55602.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
243,C E S                    ,,Project SERV,Federal,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
243,C E S                    ,,School To Work - Federal,Federal,0.0000,0.0000,0.0000,0.0000,0.0000,8334.0000,0.0000,20270.0000,145000.0000,159600.0000,696633.0000,394461.0000,322685.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
243,C E S                    ,,Title I Improving Basic Programs,Federal,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,250141.0000,99122.0000,99417.0000,81980.0000,76805.0000,137758.0000,98380.0000,168124.0000,116219.0000,131212.0000,118916.0000,105867.0000,
243,C E S                    ,,Title I-Part B-Reading First,Federal,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1275000.0000,290000.0000,375365.0000,179624.0000,338050.0000,112618.0000,67393.0000,84812.0000,0.0000,0.0000,0.0000,
243,C E S                    ,,Title II - Eisenhower Prof. Dev.,Federal,10000.0000,0.0000,10670.0000,20421.0000,20724.0000,20607.0000,11426.0000,36883.0000,9464.0000,32134.0000,0.0000,37331.0000,19369.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
243,C E S                    ,,Title II Part D Technology,Federal,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,110000.0000,322000.0000,259719.0000,0.0000,0.0000,2900.0000,2383.0000,2495.0000,67860.0000,13583.0000,746.0000,34931.0000,688.0000,0.0000,0.0000,0.0000,0.0000,
243,C E S                    ,,Title II-Part A Teachers,Federal,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,19064.0000,19429.0000,19338.0000,16070.0000,14605.0000,7592.0000,21354.0000,17809.0000,25818.0000,15137.0000,15190.0000,16425.0000,
243,C E S                    ,,Title III Part A English Language,Federal,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,38957.0000,0.0000,56486.0000,20086.0000,10758.0000,29919.0000,27113.0000,24466.0000,20925.0000,16517.0000,19674.0000,22151.0000,
243,C E S                    ,,Title IV Part A Safe & Drug Free,Federal,377.0000,354.0000,419.0000,444.0000,545.0000,484.0000,0.0000,563.0000,1326.0000,2551.0000,841.0000,2549.0000,1400.0000,1629.0000,3202.0000,3089.0000,2600.0000,1771.0000,1241.0000,2774.0000,2221.0000,2600.0000,0.0000,0.0000,0.0000,
243,C E S                    ,,Title V-Innovative Educ Strategies,Federal,13607.0000,13652.0000,14150.0000,14071.0000,13686.0000,11507.0000,0.0000,720.0000,2556.0000,2234.0000,1350.0000,4117.0000,2700.0000,3690.0000,3391.0000,2679.0000,1872.0000,474.0000,473.0000,939.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
243,C E S                    ,,Title VI-Class Size Reduction Pgm,Federal,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8847.0000,12270.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
243,C E S                    ,,Transition To Teaching,Federal,0.0000,0.0000,0.0000,0.0000,0.0000,34663.0000,1312.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
243,C E S                    ,,Adult Education,State,0.0000,0.0000,0.0000,7124.0000,4219.0000,4673.0000,2925.0000,9835.0000,2160.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
243,C E S                    ,,Birth To Three-Early Childhood,State,19959.0000,0.0000,222128.0000,237019.0000,1266026.0000,2015159.0000,2513242.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
243,C E S                    ,,Coordinated Education - DSS,State,0.0000,0.0000,0.0000,0.0000,100989.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
243,C E S                    ,,Early Reading Success,State,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1250000.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
243,C E S                    ,,Hold Harmless,State,81618.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
243,C E S                    ,,Institute For Teaching And Learning,State,0.0000,0.0000,0.0000,58660.0000,70415.0000,68449.0000,18000.0000,18750.0000,26000.0000,0.0000,25000.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
243,C E S                    ,,Interdistrict Cooperative,State,138508.0000,148938.0000,119019.0000,122574.0000,445991.0000,755609.0000,269999.0000,236000.0000,350963.0000,327188.0000,573481.0000,766986.0000,737418.0000,738499.0000,846452.0000,846452.0000,1159357.0000,1078201.0000,991562.0000,982408.0000,134012.0000,93133.0000,392237.0000,336533.0000,56290.0000,
243,C E S                    ,,Magnet School,State,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,786119.0000,1117516.0000,1261244.0000,1555663.0000,1533936.0000,2630749.0000,2161927.0000,2346410.0000,2983203.0000,3077793.0000,4000282.0000,4485039.0000,4056004.0000,4386319.0000,4489064.0000,4639201.0000,4767156.0000,5017910.0000,4917355.0000,
243,C E S                    ,,Open Choice Program,State,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,417909.0000,346260.0000,466300.0000,451500.0000,478800.0000,683386.0000,845304.0000,832894.0000,893883.0000,890890.0000,924745.0000,917800.0000,950145.0000,975294.0000,1000371.0000,1022928.0000,
243,C E S                    ,,Other State Grants,State,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3200.0000,4500.0000,3000.0000,0.0000,
243,C E S                    ,,Professional Development,State,1000.0000,1000.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
243,C E S                    ,,Reading Institutes,State,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,780000.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
243,C E S                    ,,Regional Education Service Centers,State,416632.0000,417173.0000,339806.0000,338959.0000,344997.0000,344495.0000,343822.0000,343826.0000,443819.0000,494227.0000,581075.0000,569227.0000,541227.0000,456494.0000,253409.0000,246562.0000,249760.0000,252905.0000,258910.0000,258899.0000,204106.0000,149975.0000,146195.0000,140365.0000,121332.0000,
243,C E S                    ,,RESC Leases,State,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,48999.0000,112745.0000,355959.0000,272800.0000,121598.0000,153047.0000,140839.0000,134123.0000,95858.0000,42548.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
243,C E S                    ,,School Building Projects,State,10541.0000,0.0000,238171.0000,88437.0000,104084.0000,116878.0000,442543.0000,3210154.0000,171769.0000,172213.0000,172652.0000,173193.0000,166155.0000,1978517.0000,3464300.0000,2740497.0000,617500.0000,10222302.0000,7067168.0000,193534.0000,1547577.0000,4043200.0000,623723.0000,1038858.0000,0.0000,
243,C E S                    ,,School To Career Opportunities,State,0.0000,0.0000,0.0000,0.0000,0.0000,16666.0000,50000.0000,31250.0000,0.0000,0.0000,0.0000,30418.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
243,C E S                    ,,Sp. Ed. - Regular,State,0.0000,1674.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
243,C E S                    ,,State Funds For Tech Infrastructure,State,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,166606.0000,0.0000,0.0000,80752.0000,5457.0000,0.0000,1414.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
243,C E S                    ,,Teacher Standards Implementation,State,304015.0000,602167.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
243,C E S                    ,,Telecommunication Incentives,State,9000.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
244,A C E S                  ,,Adult Education,Federal,15000.0000,16000.0000,2000.0000,65200.0000,55900.0000,20000.0000,20000.0000,22250.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
244,A C E S                  ,,ARRA Ed Technology (Title IID) ,Federal,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7041.0000,140573.0000,0.0000,0.0000,0.0000,
244,A C E S                  ,,ARRA Title I Improving Basic Pgms ,Federal,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,165715.0000,79286.0000,0.0000,0.0000,0.0000,
244,A C E S                  ,,ARRA Title I Imprv Basic Pgm N & D,Federal,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,31111.0000,0.0000,0.0000,0.0000,0.0000,
244,A C E S                  ,,Birth To Three,Federal,0.0000,0.0000,0.0000,0.0000,206000.0000,1008400.0000,1056446.0000,-71539.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
244,A C E S                  ,,Carl D Perkins Voc. & Tech. Educ.,Federal,160521.0000,119997.0000,34200.0000,0.0000,0.0000,0.0000,20000.0000,120000.0000,0.0000,195000.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
244,A C E S                  ,,Carnegie Middle School Grant,Federal,0.0000,0.0000,0.0000,0.0000,0.0000,49000.0000,52800.0000,54000.0000,52620.0000,47693.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
244,A C E S                  ,,Federal Child Nutrition Programs,Federal,83537.0000,79830.0000,111151.0000,117012.0000,119942.0000,134760.0000,138321.0000,138186.0000,159697.0000,147726.0000,163830.0000,183483.0000,173083.0000,162703.0000,2925.0000,246414.0000,342276.0000,369685.0000,434985.8000,373881.5900,481341.1000,420469.9100,445849.4400,424439.2300,471088.9200,
244,A C E S                  ,,Goals 2000,Federal,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,24000.0000,4663.0000,35000.0000,15000.0000,0.0000,80000.0000,25000.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
244,A C E S                  ,,IDEA Part B,Federal,167227.0000,181933.0000,184863.0000,197187.0000,0.0000,500000.0000,409560.0000,71539.0000,0.0000,0.0000,108016.0000,-108016.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
244,A C E S                  ,,Job Training Partnership Act,Federal,31297.0000,4297.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
244,A C E S                  ,,Mathematics And Science Partnership,Federal,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,254297.0000,0.0000,206703.0000,88132.0000,261206.0000,93048.0000,201654.0000,227509.0000,233402.0000,0.0000,
244,A C E S                  ,,Other Federal Grants,Federal,0.0000,76000.0000,6750.0000,93472.0000,106750.0000,158780.0000,103294.0000,294480.0000,0.0000,0.0000,0.0000,0.0000,0.0000,24295.0000,12875.0000,287408.0000,111927.0000,8983.0000,0.0000,0.0000,4000.0000,100000.0000,-10450.9200,0.0000,0.0000,
244,A C E S                  ,,Perkins-School To Career Tech Asst,Federal,15000.0000,20000.0000,20514.0000,32083.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
244,A C E S                  ,,Preschool Grants Program,Federal,79694.0000,99591.0000,104123.0000,110313.0000,115313.0000,132027.0000,130313.0000,151484.0000,151484.0000,115788.0000,0.0000,163016.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
244,A C E S                  ,,School Renovation-IDEA And Tech,Federal,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,34875.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
244,A C E S                  ,,School To Work - Federal,Federal,0.0000,0.0000,0.0000,0.0000,0.0000,8334.0000,0.0000,32500.0000,310000.0000,312500.0000,1573285.0000,1010874.0000,837688.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
244,A C E S                  ,,Title I Improving Basic Programs,Federal,44705.0000,43896.0000,50161.0000,55000.0000,70249.0000,53150.0000,48142.0000,55878.0000,72737.0000,74409.0000,65610.0000,71379.0000,0.0000,191032.0000,118625.0000,210750.0000,92018.0000,259083.0000,317106.0000,335234.0000,452371.0000,367728.0000,474571.0000,411396.0000,280054.0000,
244,A C E S                  ,,Title II - Eisenhower Prof. Dev.,Federal,10373.0000,475.0000,0.0000,53278.0000,889.0000,766.0000,14071.0000,858.0000,1074.0000,1256.0000,1922.0000,2412.0000,3504.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
